Computer timestamp [um],ImagePath,Top left Screen Xcoord Pixel,Top left Screen Ycoord Pixel,Top right Screen Xcoord Pixel,TopRightY_Pixels,BottomRightX_Pixels,BottomRightY_Pixels,BottomLeftX_Pixels,Bottom left Screen Ycoord Pixel,GazeX_ImagePixels,GazeY_ImagePixels
7459766185,E:\For LLM Study\15468-a-12-1.svs,26530.78223606168,14911.272680422528,33975.44457005974,14911.272680422528,33975.44457005974,19423.713156905327,26530.78223606168,19423.713156905327,29949.38029992195,16758.315772013746
7459876942,E:\For LLM Study\15468-a-12-1.svs,28345.202568211505,16013.969555923626,31703.623296436992,16013.969555923626,31703.623296436992,18049.612403268846,28345.202568211505,18049.612403268846,29886.466425987775,16852.48100139346
7459986096,E:\For LLM Study\15468-a-12-1.svs,28834.84814215528,16311.547043853887,31090.541965881886,16311.547043853887,31090.541965881886,17678.792951872103,28834.84814215528,17678.792951872103,29873.24045354516,16877.395796602934
7460098300,E:\For LLM Study\15468-a-12-1.svs,28834.84814215528,16311.547043853887,31090.541965881886,16311.547043853887,31090.541965881886,17678.792951872103,28834.84814215528,17678.792951872103,29853.829299213223,16885.060164001057
7460209099,E:\For LLM Study\15468-a-12-1.svs,27614.912280738223,15570.917226211977,32615.143105124094,15570.917226211977,32615.143105124094,18601.712036162542,27614.912280738223,18601.712036162542,29474.270249837336,16921.637141717252
7460321164,E:\For LLM Study\15468-a-12-1.svs,18916.108906541736,10289.825522546185,43486.374908195154,10289.825522546185,43486.374908195154,25182.624933673782,18916.108906541736,25182.624933673782,25833.884822943954,17085.89635698367
7460433320,E:\For LLM Study\15468-a-12-1.svs,18916.108906541736,10289.825522546185,43486.374908195154,10289.825522546185,43486.374908195154,25182.624933673782,18916.108906541736,25182.624933673782,26163.689591719165,17092.112002500126
7460540916,E:\For LLM Study\15468-a-12-1.svs,18916.108906541736,10289.825522546185,43486.374908195154,10289.825522546185,43486.374908195154,25182.624933673782,18916.108906541736,25182.624933673782,26444.49331769001,17080.793907036015
7460652011,E:\For LLM Study\15468-a-12-1.svs,18916.108906541736,10289.825522546185,43486.374908195154,10289.825522546185,43486.374908195154,25182.624933673782,18916.108906541736,25182.624933673782,26477.424531847108,17041.009628967793
7460764216,E:\For LLM Study\15468-a-12-1.svs,16702.16018182238,10963.13982542475,41272.4261834758,10963.13982542475,41272.4261834758,25855.939236552345,16702.16018182238,25855.939236552345,22506.368134581207,17898.031213384333
7460875323,E:\For LLM Study\15468-a-12-1.svs,74.72053277034328,10449.595018144491,24644.986534423766,10449.595018144491,24644.986534423766,25342.394429272084,74.72053277034328,25342.394429272084,2769.4801425451833,17584.985669072248
7460986358,E:\For LLM Study\15468-a-12-1.svs,-199.17003111246567,10369.71027034534,24371.095970540955,10369.71027034534,24371.095970540955,25262.509681472933,-199.17003111246567,25262.509681472933,3591.996803077658,17272.61451701765
7461095992,E:\For LLM Study\15468-a-12-1.svs,-199.17003111246567,10369.71027034534,24371.095970540955,10369.71027034534,24371.095970540955,25262.509681472933,-199.17003111246567,25262.509681472933,5450.1563352916255,17123.44633524836
7461206210,E:\For LLM Study\15468-a-12-1.svs,-7602.45678816657,6207.802266756521,28979.32118631088,6207.802266756521,28979.32118631088,28381.151201588415,-7602.45678816657,28381.151201588415,1620.2588322163847,16328.867108021077
7461318286,E:\For LLM Study\15468-a-12-1.svs,-18666.473544529174,44.51365322720525,35798.80899184669,44.51365322720525,35798.80899184669,33057.608734495436,-18666.473544529174,33057.608734495436,-4450.215829952889,15306.001241391763
7461430370,E:\For LLM Study\15468-a-12-1.svs,-18666.473544529174,44.51365322720525,35798.80899184669,44.51365322720525,35798.80899184669,33057.608734495436,-18666.473544529174,33057.608734495436,6597.530495673291,18133.07677441929
7461541972,E:\For LLM Study\15468-a-12-1.svs,-18135.228336324857,2827.226648583145,36330.054200051,2827.226648583145,36330.054200051,35840.32172985137,-18135.228336324857,35840.32172985137,15852.587462024643,20846.114737244636
7461651181,E:\For LLM Study\15468-a-12-1.svs,-14011.753625024689,10795.904771647902,40453.52891135117,10795.904771647902,40453.52891135117,43808.99985291613,-14011.753625024689,43808.99985291613,20343.25746883815,30228.642871087563
7461762321,E:\For LLM Study\15468-a-12-1.svs,-12114.449310009273,15703.598599821109,42350.83322636659,15703.598599821109,42350.83322636659,48716.69368108934,-12114.449310009273,48716.69368108934,21287.097090905725,33466.341939650374
7461872362,E:\For LLM Study\15468-a-12-1.svs,-12114.449310009273,15703.598599821109,42350.83322636659,15703.598599821109,42350.83322636659,48716.69368108934,-12114.449310009273,48716.69368108934,19420.77946944931,33465.691711273466
7461984697,E:\For LLM Study\15468-a-12-1.svs,-12114.449310009273,15703.598599821109,42350.83322636659,15703.598599821109,42350.83322636659,48716.69368108934,-12114.449310009273,48716.69368108934,17748.003423756523,35436.14195272209
7462093937,E:\For LLM Study\15468-a-12-1.svs,-12114.449310009273,15703.598599821109,42350.83322636659,15703.598599821109,42350.83322636659,48716.69368108934,-12114.449310009273,48716.69368108934,22852.992744947802,36478.27398026043
7462205245,E:\For LLM Study\15468-a-12-1.svs,4733.613007327616,13553.320376136971,59198.895543703475,13553.320376136971,59198.895543703475,46566.4154574052,4733.613007327616,46566.4154574052,44686.94729226456,36872.34238798797
7462316271,E:\For LLM Study\15468-a-12-1.svs,19532.586664447852,12161.963878459,73997.86920082371,12161.963878459,73997.86920082371,45175.05895972723,19532.586664447852,45175.05895972723,69970.97329337042,34210.45258289934
7462426979,E:\For LLM Study\15468-a-12-1.svs,19532.586664447852,12161.963878459,73997.86920082371,12161.963878459,73997.86920082371,45175.05895972723,19532.586664447852,45175.05895972723,64038.35667152252,35345.51122725466
7462537075,E:\For LLM Study\15468-a-12-1.svs,19532.586664447852,12161.963878459,73997.86920082371,12161.963878459,73997.86920082371,45175.05895972723,19532.586664447852,45175.05895972723,51871.010052390746,35777.94697242867
7462648106,E:\For LLM Study\15468-a-12-1.svs,19481.991882714105,12161.963878459,73947.27441908997,12161.963878459,73947.27441908997,45175.05895972723,19481.991882714105,45175.05895972723,43996.73562343272,37090.26376826599
7462759217,E:\For LLM Study\15468-a-12-1.svs,7769.299911352292,499.86668883090783,62234.58244772815,499.86668883090783,62234.58244772815,33512.96177009914,7769.299911352292,33512.96177009914,31360.396110211164,26052.132167989843
7462869413,E:\For LLM Study\15468-a-12-1.svs,-1869.0060089260182,-7570.000997701319,52596.276527449845,-7570.000997701319,52596.276527449845,25443.09408356691,-1869.0060089260182,25443.09408356691,21427.954691878484,11862.83048704245
7462981325,E:\For LLM Study\15468-a-12-1.svs,-1869.0060089260182,-7570.000997701319,52596.276527449845,-7570.000997701319,52596.276527449845,25443.09408356691,-1869.0060089260182,25443.09408356691,21346.958696091308,2661.7072287245373
7463091244,E:\For LLM Study\15468-a-12-1.svs,-1869.0060089260182,-7570.000997701319,52596.276527449845,-7570.000997701319,52596.276527449845,25443.09408356691,-1869.0060089260182,25443.09408356691,27273.43194775813,4508.000488875232
7463201975,E:\For LLM Study\15468-a-12-1.svs,-1869.0060089260182,-7570.000997701319,52596.276527449845,-7570.000997701319,52596.276527449845,25443.09408356691,-1869.0060089260182,25443.09408356691,31227.323839560362,5041.085429760104
7463310033,E:\For LLM Study\15468-a-12-1.svs,-1869.0060089260182,-7570.000997701319,52596.276527449845,-7570.000997701319,52596.276527449845,25443.09408356691,-1869.0060089260182,25443.09408356691,17961.25968024883,5978.29874293485
